time,id,cpuusage,disk,jobs,memusage,allocated_cpuusage,allocated_disk,allocated_jobs,allocated_memusage
144,3,99.1,5000,7,72,110,5000,20,200
144,4,94.5,5000,6,64,110,5000,20,200
144,6,73.0,5000,7,62,137,5000,20,200
144,7,77.0,5000,9,68,110,5000,20,200
145,0,99.4,5000,6,74,110,5000,20,200
145,1,87.8,5000,9,63,110,5000,20,200
145,2,100.3,5000,6,89,110,5000,20,200
145,3,91.6,5000,7,72,110,5000,20,200
145,4,96.5,5000,6,64,110,5000,20,200
145,6,84.7,5000,7,62,137,5000,20,200
145,7,87.3,5000,9,68,110,5000,20,200
146,0,99.6,5000,6,74,110,5000,20,200
146,1,86.2,5000,9,63,110,5000,20,200
146,2,100.2,5000,6,89,110,5000,20,200
146,3,98.0,5000,7,72,110,5000,20,200
146,4,95.5,5000,6,64,110,5000,20,200
146,6,90.7,5000,7,62,137,5000,20,200
146,7,96.8,5000,9,68,110,5000,20,200
147,0,82.2,5000,6,74,110,5000,20,200
147,1,86.2,5000,9,63,110,5000,20,200
147,2,96.3,5000,6,89,110,5000,20,200
147,3,99.7,5000,7,72,110,5000,20,200
147,4,80.7,5000,6,64,110,5000,20,200
147,6,90.6,5000,7,62,137,5000,20,200
147,7,98.7,5000,9,68,110,5000,20,200
